AccX1,AccY1,AccZ1,GyrX1,GyrY1,GyrZ1,AccX2,AccY2,AccZ2,GyrX2,GyrY2,GyrZ2,AccX3,AccY3,AccZ3,GyrX3,GyrY3,GyrZ3,AccX4,AccY4,AccZ4,GyrX4,GyrY4,GyrZ4,AccX5,AccY5,AccZ5,GyrX5,GyrY5,GyrZ5,AccX6,AccY6,AccZ6,GyrX6,GyrY6,GyrZ6,AccX7,AccY7,AccZ7,GyrX7,GyrY7,GyrZ7,AccX8,AccY8,AccZ8,GyrX8,GyrY8,GyrZ8,AccX9,AccY9,AccZ9,GyrX9,GyrY9,GyrZ9,AccX10,AccY10,AccZ10,GyrX10,GyrY10,GyrZ10,AccX11,AccY11,AccZ11,GyrX11,GyrY11,GyrZ11,AccX12,AccY12,AccZ12,GyrX12,GyrY12,GyrZ12,AccX13,AccY13,AccZ13,GyrX13,GyrY13,GyrZ13,AccX14,AccY14,AccZ14,GyrX14,GyrY14,GyrZ14,AccX15,AccY15,AccZ15,GyrX15,GyrY15,GyrZ15,AccX16,AccY16,AccZ16,GyrX16,GyrY16,GyrZ16,AccX17,AccY17,AccZ17,GyrX17,GyrY17,GyrZ17,AccX18,AccY18,AccZ18,GyrX18,GyrY18,GyrZ18,AccX19,AccY19,AccZ19,GyrX19,GyrY19,GyrZ19,AccX20,AccY20,AccZ20,GyrX20,GyrY20,GyrZ20,Label
206,-711,809,8109,-4512,-68170,-162,346,236,33292,-57926,-32500,164,1071,-6,62804,-93841,-57012,-79,479,-1047,-71768,-104512,57012,49,-388,-709,-118231,-23902,86158,63,-597,-537,-78902,100243,177682,77,-971,73,-27743,144207,22073,-60,323,430,-106463,85121,-59329,-112,-395,695,85731,137926,-97804,376,502,1003,74146,46036,-176219,-263,756,322,55000,-78780,-69207,-253,468,-741,101097,-138658,36890,-9,-382,-506,13109,-44573,109085,-38,-238,-182,-20914,-14024,34207,-42,-121,50,-17804,20365,29512,2,-40,49,10853,19268,4024,-16,-24,7,-1219,2439,6524,14,-17,29,2865,2195,426,-30,34,3,-9146,-792,-1768,7,-25,0,2987,2560,2560,"notClockwise"
417,-967,426,13475,33414,-61158,-122,483,682,-7073,-26646,-63475,-71,1254,71,63231,-155853,-67743,25,432,-1125,-19573,-149817,83780,49,-485,-804,-75243,-24451,91707,-125,-691,-618,-133902,131280,137378,30,-787,404,-62134,211219,30853,-80,22,452,-17865,82804,-65304,101,-174,587,74268,138475,-95060,157,249,1048,113109,32317,-132500,37,614,-143,34634,-115487,-54695,-227,598,-780,32134,-143719,54878,-76,-454,-259,-15731,-27500,106463,23,5,19,-19146,4695,18902,0,-105,23,14451,10487,17317,14,-100,12,8292,3963,1463,41,80,26,-5060,1402,-3780,-39,17,-13,-3475,-1585,2926,16,-13,5,6463,-792,-2743,19,13,-18,182,-1219,-1524,"notClockwise"
306,-561,776,58780,-41585,-137682,-204,538,135,21036,-58414,-36463,-113,854,-377,4390,-120853,28414,-134,-112,-1183,-110792,-100975,128719,-191,-392,-496,-77926,41036,97134,141,-480,228,-137256,192743,84390,4,-592,342,33170,120000,-33536,-43,-60,178,9817,70731,-71158,83,40,474,56402,90182,-100365,143,514,562,63841,-6951,-113170,37,355,196,64390,-64695,-20731,-127,305,-511,22134,-124695,35670,-61,-80,-373,8780,-20243,78963,14,-209,-40,-5000,2439,34451,4,-125,53,-19817,9634,21463,-4,-19,20,-8292,7195,4878,20,-3,41,9085,4329,-609,-2,1,-17,5365,914,487,28,-7,-5,3353,670,-60,-25,13,3,121,-1585,-2560,"notClockwise"
251,-940,390,2926,54634,-27317,111,329,684,17865,-24390,-88719,130,871,141,49207,-200731,-93170,-152,552,-777,-51829,-135304,44573,-229,-68,-1204,-103963,-41463,153414,-143,-624,-606,-70731,130853,138353,83,-608,259,-33231,200731,42317,69,43,418,-69390,92560,-47012,-180,-186,347,28963,77134,-137195,-57,-34,1095,123902,97134,-107621,334,416,359,68597,-44512,-47500,-141,739,-632,42195,-158231,-20060,-23,68,-437,32987,-41280,82012,-49,-264,-73,-38841,-18109,63170,59,-214,30,-8902,-1951,34207,-21,-59,-26,0,1280,13109,7,-17,-3,2439,7195,3780,9,-20,20,4329,5060,-3170,20,37,21,5304,2987,-2317,-11,25,-21,-7804,-1768,792,"notClockwise"
171,-670,1007,43719,-2256,-114817,107,279,411,58597,-68597,-44451,-54,866,-645,-35243,-187195,-24817,-67,386,-1101,-71097,-76463,105000,-142,-390,-549,-83353,14451,87926,-82,-458,-411,-107926,121768,112926,-60,-622,-78,12987,168719,37926,323,-29,619,-30000,111829,-31890,-80,-47,540,-36219,63719,-74695,114,232,521,35609,52743,-126707,-159,-156,380,80121,-4024,-85548,5,762,199,104939,-86768,-63414,-71,316,-732,33719,-113231,76341,21,-120,-183,3780,-13231,60365,3,-225,-17,-6341,-670,49451,-7,-70,7,-13780,5000,17256,1,-32,0,-5182,7804,16036,27,-21,42,6951,4146,3841,13,-12,11,11036,-670,792,-28,55,-1,-5548,-3353,-548,"notClockwise"
231,-564,930,32560,-9878,-102012,-164,227,147,39146,-73963,-35792,63,927,-395,11646,-138780,-5853,-147,106,-977,-70000,-73658,107073,-163,-307,-535,-72012,18292,82560,-73,-461,-203,-83780,100609,92195,94,-485,56,-31158,121097,17621,32,-223,168,-19512,78963,-27073,60,-184,280,12682,114085,-80548,146,1,636,27987,87743,-118109,0,600,661,41768,2987,-89573,-36,765,70,41402,-119817,-31707,-109,-143,-520,68841,-72743,42073,1,-162,-316,16158,-38719,84390,62,-89,-9,-17073,-7621,38475,33,-17,-16,304,609,8719,-50,-82,-23,1280,-1341,8048,15,41,24,2378,4512,2682,-31,45,-20,4817,5365,7073,29,-39,27,-2743,1280,-3658,"notClockwise"
197,-821,753,50000,8536,-72987,32,295,383,39695,-65792,-70365,-284,1183,-313,-19817,-157804,-16951,85,41,-1100,-74756,-106280,114695,-46,-339,-714,-73597,13719,80121,-195,-490,-328,-54878,145243,89756,1,-307,562,-96097,162500,22682,27,-427,178,35548,54878,-15731,-46,-127,209,-3963,90487,-99512,99,205,327,58719,67560,-134756,285,592,574,28414,3780,-73170,7,623,207,55914,-87621,-24146,-37,-13,-354,47560,-78048,51219,-79,-207,-376,13170,-53658,86036,50,-134,-83,-10060,-5670,39329,-8,-7,48,-1707,4634,18475,-15,-65,5,8963,3475,8963,10,16,-13,-4634,914,-914,19,-39,2,-243,2378,-2134,1,-2,15,4329,1341,-1036,"notClockwise"
170,-833,683,54329,609,-64390,43,108,381,27621,-47987,-61890,-48,1179,-236,-28170,-152378,-75182,-17,387,-652,-50670,-80975,66402,-406,-395,-945,-102256,-33597,166280,-271,-349,-270,-85365,112317,92987,182,-507,130,-6341,136585,38231,59,-346,126,21341,83231,-182,133,-6,178,-15365,101829,-87621,-17,153,322,-11524,94207,-125243,278,96,656,46463,33719,-75609,455,744,833,82560,-72012,-83963,-409,144,-519,20060,-147682,6097,-222,125,-572,49207,-76585,78048,-76,-394,-262,17865,0,90548,-21,38,54,-35670,14146,18475,-41,-107,48,548,20914,15731,58,-37,59,10060,10975,1768,2,-9,15,5548,426,670,-2,41,-24,-3048,-1280,792,"notClockwise"
244,-328,1162,38536,-15792,-148597,-24,290,191,41097,-97317,-28414,140,980,-835,-34634,-167743,26707,-256,-177,-1164,-136158,-61524,143414,-158,-334,-404,-85853,55975,92317,0,-506,-53,-30365,174085,94451,105,-491,324,-25243,131402,-2134,22,-531,203,36829,66829,-50365,71,-38,448,-8414,93292,-155121,-16,648,641,51341,55243,-175548,187,565,706,124390,-26097,-65000,-309,718,-663,18414,-163658,64939,-81,-435,-663,2256,-71158,137134,28,-212,4,-9512,5792,43414,17,-152,117,18414,15487,17926,-33,-25,-19,2378,4939,10853,25,15,23,731,4146,670,19,-67,-12,3536,304,-3719,7,25,5,-2134,-2012,-670,6,15,0,-2682,-731,-2682,"notClockwise"
146,-653,847,26890,-1585,-99878,58,438,369,12439,-84207,-71951,-134,1066,-522,9817,-170426,14573,39,-49,-1152,-64512,-86158,126951,-52,-392,-750,-94695,24146,85243,-125,-433,-170,-100609,183475,82195,-158,-601,507,-15487,164939,-8536,39,-200,360,7560,70792,-47682,-77,-37,325,45182,92500,-118658,51,518,627,76524,48597,-129207,201,247,312,77926,-36646,-35304,58,563,-233,30853,-118963,40121,-39,0,-326,-10426,-80914,97378,-46,-246,-165,-7012,-13048,39939,60,-184,-57,2804,-8475,17378,-21,7,-41,-11646,3963,8658,-2,-21,60,7195,13597,426,22,-29,23,6097,1829,-548,-18,0,1,-60,-2621,-121,14,15,2,853,1524,-548,"notClockwise"
295,-616,843,54817,4512,-111524,-70,395,170,548,-80914,-59024,-195,819,-381,-45243,-167560,9390,95,279,-569,-39451,-92073,69573,-241,-465,-1165,-113109,-4085,139573,12,-469,-161,-32439,191341,108841,65,-336,310,-73658,149207,4390,-48,-445,168,46463,55670,-43109,47,125,409,-37743,112682,-129207,161,181,918,81402,91158,-124756,166,330,551,75304,-30731,-71524,-101,714,-433,58658,-180121,-14512,-258,-111,-694,29085,-80548,109329,-39,-206,-36,8597,-670,61097,35,-150,42,-6585,13231,35000,11,-42,-29,-9207,1768,9085,5,-7,2,548,10365,3109,6,-61,5,6402,3841,4024,-11,-20,40,-4878,4207,1341,-2,14,5,2378,-2865,-4207,"notClockwise"
-88,826,-650,-79756,-313048,-23536,-139,-322,-350,-92804,51524,100304,133,-365,-90,-54207,137134,71829,-125,-619,33,-31890,138109,-13719,145,-70,447,-16951,100792,-48475,258,-284,380,98353,120060,-83902,99,277,731,67378,20487,-152500,331,520,420,65914,-71829,-76646,-537,829,-604,-4451,-170243,21097,-129,-163,-399,21585,-34024,123719,-39,-316,48,23597,-3719,59085,46,-35,-25,-243,10548,20792,-4,-74,-28,-3231,16219,22500,20,-88,83,1768,2865,-1402,-12,42,5,4756,-6402,-5975,2,14,-15,-3170,-1768,487,1,-56,-47,3658,914,-2560,24,41,39,-1585,1951,-4085,-34,34,-24,-4634,914,-731,-3,2,25,2439,2804,-3780,"notClockwise"
439,-567,721,16280,9146,-104756,-112,30,195,5304,-78719,-60670,-175,1110,-172,-28292,-155792,-48597,105,614,-757,-60365,-95914,135975,-124,-429,-665,-42195,-10304,135121,-61,-639,-527,-74573,130304,114024,22,-542,91,-37134,158414,28963,44,-562,288,4817,77073,-34878,-82,118,276,-2378,80975,-110182,137,68,566,13414,106280,-107439,37,38,385,58780,27621,-96951,411,359,806,159207,-53414,-105609,-138,859,-516,-87500,-138902,3353,-386,109,-673,55792,-104207,109634,-31,-373,-148,15000,7560,99939,-22,-158,53,2682,17439,38170,-11,-93,42,-548,12073,11707,14,-44,42,-3963,8536,121,25,20,-10,6768,-2195,-10060,0,-15,-1,2073,1463,3109,"notClockwise"
-145,1048,6,1402,-270182,-61646,0,-298,-672,-93536,-26219,79634,-148,-600,-478,-103902,121402,142560,149,-570,112,-14390,174939,6463,168,157,308,-50670,81402,-57621,-18,-304,406,81890,70853,-88414,308,48,639,58292,65914,-108597,129,239,521,70853,-7926,-75670,-61,859,136,41158,-111524,-56585,-305,65,-585,22804,-85548,54390,-77,-304,-411,20121,-47682,82073,-32,-104,-103,-33658,-4268,44085,20,-87,48,-4817,8597,20914,-8,-148,43,-7926,12317,18963,14,0,23,7195,5243,6585,-38,-29,7,7682,9207,4878,23,-5,17,3963,1463,-4573,-4,2,-10,-1585,-4146,-2560,-10,0,-15,-7195,-182,182,14,12,13,-853,2134,-6463,"notClockwise"
438,-508,911,-7987,20304,-116219,-137,395,249,77012,-79085,-59817,-127,1084,-459,14329,-170670,3963,-8,-141,-1266,-114573,-104634,136890,-182,-461,-586,-93841,30121,96707,-47,-491,-119,-54085,195426,102439,117,-263,728,-83841,187012,-24756,-84,-483,412,73963,77073,-88780,111,-48,453,31707,60487,-86890,221,494,680,139207,-4573,-145365,-260,579,-290,17743,-106768,-31158,-47,316,-473,59451,-78109,66829,-72,-135,-292,-76341,-28048,107682,72,-256,15,-11951,2317,38292,36,-139,44,19024,3780,5792,6,18,3,1951,-121,2865,6,-27,-16,12012,1707,-1463,26,43,20,60,1219,-1951,-3,20,-33,1951,-3414,-2439,-10,-22,4,-1829,-182,-1280,"notClockwise"
17,-201,1204,27317,-38170,-122804,182,293,43,49695,-97743,-29756,-120,896,-1106,-58048,-177134,33231,-196,-327,-1042,-85365,7134,144085,-67,-306,-284,-92378,70914,76524,-92,-486,22,-41158,178048,27987,108,-113,577,-59878,142743,-26524,61,-458,238,68353,59939,-45365,64,295,492,11585,62682,-136585,84,311,754,153353,14512,-91768,494,129,143,80670,-65426,-25548,-601,539,-771,-35304,-155853,34512,-18,-127,-291,-4817,-18536,102743,13,-232,-43,-15975,3780,43048,57,-195,9,-14878,-182,16707,-28,-30,22,-1951,3719,426,25,32,40,10121,9634,-609,-5,-5,6,8109,1524,-1463,-10,23,-3,4207,-365,-304,19,15,-5,-1341,1158,1829,"notClockwise"
362,-674,726,28475,33475,-122865,111,293,484,19573,-61768,-41158,-177,1019,-501,-38536,-192195,2378,-18,132,-914,-45609,-105182,123597,-281,-376,-751,-76585,-1097,95365,-68,-509,-136,-81585,160548,102317,-114,-522,291,-8475,161402,121,-41,-212,158,-7865,91951,-47987,180,71,537,24756,117987,-137500,156,243,720,116524,60792,-109146,163,476,124,29329,-62439,-29573,-40,500,-359,6524,-122804,14878,-17,-161,-253,13963,-81768,87865,-64,-163,-124,12560,-18109,31951,-15,-92,-55,7073,-426,27439,17,-86,0,2134,2500,7134,-31,3,15,-2865,2012,731,-26,-24,16,-548,3902,-243,-41,37,36,-4146,9573,-10487,91,12,5,365,243,-3780,"notClockwise"
197,-774,754,16158,6402,-101890,32,505,614,15609,-64146,-69390,-10,1219,-621,-21097,-186402,-12682,-112,13,-1235,-82500,-98780,166341,-131,-430,-723,-42743,23719,122682,-20,-558,32,-72195,193597,95670,-40,-568,542,-71585,153963,-33536,-54,-326,252,30243,63963,-80548,198,109,411,14573,124878,-154512,77,1058,1094,99451,-11707,-135365,-174,227,-313,118780,-111524,-22073,-50,159,-553,65304,-85609,86280,-63,-338,-342,-48170,-27560,99268,19,-214,-34,-17378,18231,50670,68,-82,99,-3902,3475,-3414,6,-15,0,3597,-1707,-3109,0,-3,21,-5243,-609,3048,4,-26,-20,8536,-365,121,1,14,-10,-7804,-2865,426,0,32,12,-1402,0,-609,"notClockwise"
292,-790,601,-59451,8719,-82073,-98,372,744,88414,-71219,-80365,-21,1062,-501,40243,-189329,-51829,-123,437,-1173,-77378,-94207,139634,-58,-538,-762,-84939,17987,105731,-76,-423,-222,-138353,173841,114024,-189,-500,426,-33231,214024,-11158,158,91,434,46524,144817,-79512,130,-843,867,105609,49329,-45731,-77,541,487,59756,-19207,-180000,253,854,-200,35609,-102134,-68597,-232,360,-470,1280,-96890,101280,-63,-371,-228,6341,-41341,101585,7,-119,-45,4512,-60,29451,12,-97,72,12682,7012,11646,34,-23,-23,-1158,2073,3414,-10,-20,-7,-1585,-2804,-5304,14,2,4,-1890,-121,-2865,-23,19,0,2560,2500,-365,16,-4,-4,1036,1341,-975,"notClockwise"
