AccX1,AccY1,AccZ1,GyrX1,GyrY1,GyrZ1,AccX2,AccY2,AccZ2,GyrX2,GyrY2,GyrZ2,AccX3,AccY3,AccZ3,GyrX3,GyrY3,GyrZ3,AccX4,AccY4,AccZ4,GyrX4,GyrY4,GyrZ4,AccX5,AccY5,AccZ5,GyrX5,GyrY5,GyrZ5,AccX6,AccY6,AccZ6,GyrX6,GyrY6,GyrZ6,AccX7,AccY7,AccZ7,GyrX7,GyrY7,GyrZ7,AccX8,AccY8,AccZ8,GyrX8,GyrY8,GyrZ8,AccX9,AccY9,AccZ9,GyrX9,GyrY9,GyrZ9,AccX10,AccY10,AccZ10,GyrX10,GyrY10,GyrZ10,AccX11,AccY11,AccZ11,GyrX11,GyrY11,GyrZ11,AccX12,AccY12,AccZ12,GyrX12,GyrY12,GyrZ12,AccX13,AccY13,AccZ13,GyrX13,GyrY13,GyrZ13,AccX14,AccY14,AccZ14,GyrX14,GyrY14,GyrZ14,AccX15,AccY15,AccZ15,GyrX15,GyrY15,GyrZ15,AccX16,AccY16,AccZ16,GyrX16,GyrY16,GyrZ16,AccX17,AccY17,AccZ17,GyrX17,GyrY17,GyrZ17,AccX18,AccY18,AccZ18,GyrX18,GyrY18,GyrZ18,AccX19,AccY19,AccZ19,GyrX19,GyrY19,GyrZ19,AccX20,AccY20,AccZ20,GyrX20,GyrY20,GyrZ20,Label
0.039166667,0.030952381,0.05702381,-0.025714286,0.045119048,0.07202381,0.032261905,0.042857143,0.049404762,0.04702381,0.170952381,0.065833333,0.039285714,0.036309524,0.042619048,0.02047619,0.205952381,0.065357143,0.044880952,0.037261905,0.027142857,0.032857143,0.148809524,0.07202381,0.05202381,0.039761905,0.026666667,-0.013095238,0.050714286,0.075238095,0.044761905,0.045,0.030357143,-0.008333333,0.016071429,0.046428571,0.050119048,0.046785714,0.030833333,0.045238095,-0.031547619,0.026071429,0.049166667,0.046071429,0.032619048,0.03202381,-0.027857143,0.015714286,0.046428571,0.048333333,0.030238095,0.100595238,-0.068928571,-0.00297619,0.048928571,0.042142857,0.03202381,0.175238095,-0.158452381,-0.005238095,0.040357143,0.036785714,0.041190476,0.114166667,-0.180714286,-0.039642857,0.02702381,0.034404762,0.053452381,0.113928571,-0.133928571,-0.007261905,0.031904762,0.029285714,0.047619048,0.047261905,-0.057738095,0.012619048,0.014761905,0.030833333,0.06,-0.014166667,0.0125,-0.000595238,0.036785714,0.043214286,0.057380952,-0.034166667,0.076071429,0.04547619,0.027142857,0.042261905,0.046904762,-0.041666667,0.17547619,0.089642857,0.03,0.034880952,0.043809524,0.05952381,0.284642857,0.134404762,0.061071429,0.04047619,0.02952381,0.021428571,0.153571429,0.084047619,0.045357143,0.048214286,0.028809524,0.018809524,0.06452381,0.050357143,0.043452381,0.040595238,0.034642857,0.054166667,0.046785714,0.033809524,up
0.033452381,0.036666667,0.057619048,-0.011904762,0.207380952,0.090833333,0.036071429,0.042619048,0.049047619,0.019047619,0.149166667,0.029404762,0.045357143,0.039761905,0.03297619,0.044047619,0.155595238,0.0475,0.046547619,0.034285714,0.02952381,-0.009761905,0.090357143,0.054047619,0.049166667,0.04547619,0.02202381,0.022619048,0.055952381,0.062380952,0.048571429,0.046071429,0.027261905,0.039166667,-0.00952381,0.02797619,0.050714286,0.044047619,0.030357143,0.062857143,-0.076785714,0.031904762,0.051547619,0.052738095,0.025595238,0.123928571,-0.138809524,0.031071429,0.04047619,0.038809524,0.041071429,0.13047619,-0.213214286,-0.048095238,0.0375,0.035714286,0.046309524,0.145595238,-0.163690476,0.009285714,0.026547619,0.032380952,0.048095238,0.11452381,-0.116071429,-0.010714286,0.025595238,0.031309524,0.05547619,0.0225,-0.059761905,-0.009285714,0.026547619,0.044642857,0.056666667,-0.007142857,0.017380952,0.006428571,0.018452381,0.026309524,0.0625,0.018452381,0.157738095,0.057857143,0.032857143,0.035952381,0.051666667,-0.02702381,0.313214286,0.105357143,0.055119048,0.043214286,0.031309524,-0.00702381,0.226428571,0.128095238,0.051666667,0.044880952,0.024285714,0.000357143,0.095119048,0.082857143,0.045595238,0.04547619,0.031190476,0.015119048,0.045119048,0.033333333,0.04202381,0.040952381,0.036428571,0.050357143,0.027857143,0.035952381,0.039047619,0.041428571,0.04202381,0.052857143,0.023214286,0.029404762,up
0.023214286,0.028452381,0.069642857,-0.023571429,0.427857143,0.144166667,0.049404762,0.040952381,0.025238095,-0.026428571,0.12797619,0.05952381,0.052738095,0.045,0.021190476,0.004880952,0.033333333,0.041071429,0.047857143,0.045595238,0.033095238,0.019166667,-0.02952381,0.014761905,0.050119048,0.047142857,0.030952381,0.078690476,-0.035119048,0.022261905,0.043690476,0.044761905,0.034285714,0.066190476,-0.053452381,0.014166667,0.050119048,0.045833333,0.036071429,0.09547619,-0.081547619,0.015119048,0.041309524,0.041309524,0.03547619,0.151309524,-0.087738095,0.006666667,0.042261905,0.037857143,0.038809524,0.109285714,-0.115714286,-0.002619048,0.036428571,0.03797619,0.045357143,0.107619048,-0.127619048,0.003214286,0.026190476,0.03202381,0.048452381,0.086428571,-0.068571429,0.013809524,0.021904762,0.033333333,0.05297619,0.043095238,-0.051428571,-0.020714286,0.03047619,0.037738095,0.0475,0.025119048,0.030833333,0.044880952,0.020952381,0.03,0.055238095,-0.083571429,0.103809524,0.039285714,0.031071429,0.042261905,0.063690476,-0.002738095,0.252380952,0.071547619,0.051190476,0.041190476,0.028333333,0.125714286,0.271428571,0.166666667,0.050952381,0.038333333,0.024166667,-0.135119048,0.063214286,0.055952381,0.047738095,0.054285714,0.036190476,0.077261905,0.072261905,0.040952381,0.042738095,0.03452381,0.033690476,0.037857143,0.035357143,0.037142857,0.040357143,0.042380952,0.040595238,0.040833333,0.031904762,0.034642857,up
0.029166667,0.038333333,0.055833333,0.057261905,0.073452381,0.066190476,0.033214286,0.036666667,0.048690476,0.018571429,0.148333333,0.067619048,0.036666667,0.039047619,0.046785714,0.011666667,0.1975,0.075595238,0.043571429,0.038690476,0.034166667,0.0225,0.185595238,0.077738095,0.04702381,0.04,0.024404762,-0.042857143,0.112738095,0.056547619,0.051904762,0.039642857,0.022380952,0.014880952,0.041547619,0.071666667,0.057142857,0.050833333,0.029166667,-0.003333333,-0.025952381,0.003214286,0.044880952,0.047857143,0.036309524,0.053452381,-0.068571429,0.008690476,0.050833333,0.048690476,0.031190476,0.128333333,-0.06952381,0.007380952,0.046190476,0.041904762,0.035238095,0.105714286,-0.128690476,-0.000952381,0.042619048,0.04297619,0.038333333,0.16047619,-0.144880952,-0.001547619,0.03702381,0.033571429,0.047380952,0.143095238,-0.12047619,-0.013690476,0.0325,0.037738095,0.048809524,0.104166667,-0.089166667,-0.005238095,0.032142857,0.028095238,0.048690476,0.051904762,-0.053690476,0.013214286,0.026428571,0.040595238,0.052738095,0.019880952,0.02797619,0.000238095,0.019285714,0.04047619,0.05047619,-0.032142857,0.054880952,-0.003214286,0.023452381,0.020357143,0.055238095,-0.02547619,0.160238095,0.090952381,0.044166667,0.041547619,0.042738095,-0.027142857,0.24547619,0.133928571,0.048214286,0.053333333,0.035357143,0.031666667,0.184761905,0.099880952,0.050357143,0.03547619,0.026071429,0.028571429,0.088928571,0.068095238,up
0.0275,0.04202381,0.054166667,0.046309524,0.110238095,0.057380952,0.035952381,0.036666667,0.049880952,0.056904762,0.234285714,0.103214286,0.045714286,0.033452381,0.032857143,-0.02047619,0.175119048,0.112738095,0.049642857,0.039166667,0.027738095,-0.091428571,0.095595238,0.063452381,0.051785714,0.049761905,0.029642857,-0.021904762,0.046547619,0.034285714,0.045595238,0.041547619,0.029642857,0.017738095,0.02047619,0.040357143,0.050952381,0.0475,0.02797619,0.032261905,-0.033571429,0.018333333,0.046190476,0.051904762,0.028333333,0.106190476,-0.047619048,0.022619048,0.048690476,0.051309524,0.0375,0.090595238,-0.110357143,0.000238095,0.046785714,0.046785714,0.039642857,0.180833333,-0.129285714,-0.02202381,0.03797619,0.035119048,0.040833333,0.18797619,-0.099404762,-0.049166667,0.03797619,0.034047619,0.048333333,0.110595238,-0.102380952,-0.017142857,0.032142857,0.032380952,0.044404762,0.097619048,-0.071785714,0.000833333,0.03047619,0.034047619,0.050357143,0.042380952,-0.015714286,-0.00952381,0.02547619,0.033690476,0.051309524,-0.003452381,-0.005119048,0.008452381,0.023928571,0.035238095,0.047619048,-0.012857143,0.070833333,0.077738095,0.023690476,0.027380952,0.063690476,-0.095119048,0.165119048,0.054166667,0.04547619,0.053214286,0.040119048,0.057261905,0.260952381,0.107261905,0.047738095,0.036071429,0.02797619,0.003095238,0.168095238,0.140595238,0.050119048,0.043571429,0.03,-0.001071429,0.077261905,0.06797619,up
0.029404762,0.042738095,0.056904762,0.062261905,0.140357143,0.052857143,0.038571429,0.029761905,0.046190476,-0.013690476,0.194404762,0.0925,0.042142857,0.040833333,0.03297619,0.00202381,0.179880952,0.092738095,0.046904762,0.039166667,0.026904762,-0.026428571,0.088690476,0.090833333,0.058809524,0.051904762,0.020833333,-0.01452381,0.016309524,0.034285714,0.039642857,0.044404762,0.037261905,0.044404762,-0.001309524,0.015357143,0.054642857,0.051547619,0.028690476,0.07297619,-0.022619048,0.016904762,0.043571429,0.04047619,0.036309524,0.051071429,-0.082738095,0.014166667,0.052142857,0.051309524,0.035119048,0.147738095,-0.083452381,-0.003333333,0.046785714,0.045357143,0.041190476,0.138690476,-0.120238095,-0.06797619,0.042380952,0.035357143,0.042380952,0.190595238,-0.121190476,-0.031785714,0.026904762,0.025595238,0.045714286,0.103095238,-0.101428571,0.02,0.020595238,0.033928571,0.045952381,0.0125,-0.080238095,-0.019285714,0.031785714,0.034642857,0.0525,0.014285714,0.002738095,0.043333333,0.022261905,0.029285714,0.0525,-0.011428571,0.097619048,0.064642857,0.027142857,0.036428571,0.053690476,-0.056547619,0.130595238,0.039880952,0.040238095,0.054642857,0.045,0.026547619,0.202738095,0.078809524,0.042738095,0.0275,0.035119048,0.0325,0.187738095,0.144166667,0.051666667,0.048690476,0.03047619,0.013333333,0.116547619,0.066071429,0.045952381,0.042380952,0.032380952,0.031547619,0.056666667,0.0425,up
0.02797619,0.036666667,0.054880952,0.016904762,0.088452381,0.064285714,0.034761905,0.040119048,0.050833333,0.031785714,0.18297619,0.08,0.044166667,0.037380952,0.033809524,0.05047619,0.168452381,0.102619048,0.043333333,0.033333333,0.029285714,-0.041785714,0.131190476,0.102857143,0.054761905,0.052738095,0.030714286,-0.062142857,0.043452381,0.004761905,0.046547619,0.040238095,0.034285714,0.049880952,0.030714286,0.020119048,0.048452381,0.04797619,0.029404762,0.066666667,0.016904762,0.0375,0.042261905,0.03702381,0.038095238,0.026190476,-0.026904762,0.019642857,0.054642857,0.056904762,0.028809524,0.055714286,-0.07547619,-0.002619048,0.04952381,0.041190476,0.035595238,0.14047619,-0.083333333,0.034761905,0.047380952,0.049404762,0.041547619,0.160119048,-0.127738095,-0.034047619,0.039047619,0.031785714,0.047261905,0.124642857,-0.0825,0.000238095,0.031666667,0.037261905,0.047619048,0.095119048,-0.045238095,-0.0075,0.030119048,0.029880952,0.04797619,0.037261905,-0.027261905,0.017261905,0.037142857,0.040833333,0.043690476,0.013928571,0.001190476,0.017261905,0.021428571,0.029166667,0.047380952,0.018333333,0.058571429,0.064404762,0.03452381,0.03797619,0.046071429,-0.001785714,0.071785714,0.003571429,0.039047619,0.04952381,0.035833333,0.025714286,0.051904762,0.056071429,0.027738095,0.027380952,0.04297619,0.038928571,0.089404762,0.072738095,0.037380952,0.04297619,0.0475,0.009166667,0.086309524,0.018928571,up
0.05202381,0.045119048,0.026785714,-0.035595238,0.289285714,0.164880952,0.041428571,0.039761905,0.038928571,0.0525,0.024761905,0.0375,0.039404762,0.040952381,0.040119048,0.061428571,0.027142857,0.038928571,0.039047619,0.038928571,0.040357143,0.04297619,0.029285714,0.034047619,0.038333333,0.039642857,0.041666667,0.033095238,0.02797619,0.035833333,0.04,0.040357143,0.041190476,0.032380952,0.044047619,0.045,0.03797619,0.040357143,0.041904762,0.044761905,0.049761905,0.044285714,0.041547619,0.038095238,0.039404762,0.033452381,0.047380952,0.041904762,0.036071429,0.041428571,0.04547619,0.031071429,0.069166667,0.051547619,0.035595238,0.037261905,0.047738095,0.047738095,0.120952381,0.066547619,0.03547619,0.037380952,0.043571429,0.029404762,0.148690476,0.091785714,0.044166667,0.041309524,0.04047619,-0.003571429,0.148214286,0.058095238,0.04297619,0.039404762,0.034285714,0.009761905,0.13452381,0.061071429,0.047380952,0.03702381,0.031309524,-0.000833333,0.073095238,0.045,0.050119048,0.044642857,0.030595238,0.02452381,0.056309524,0.065119048,0.047857143,0.045119048,0.025714286,0.002261905,0.011785714,0.049047619,0.051309524,0.051666667,0.031547619,0.036666667,-0.055357143,-0.02047619,0.049880952,0.04547619,0.034047619,0.15797619,-0.086428571,0.045357143,0.0525,0.048571429,0.03797619,0.0875,-0.146190476,-0.033928571,0.04547619,0.04297619,0.047142857,0.18797619,-0.15047619,-0.034880952,up
0.027857143,0.028452381,0.052380952,0.105714286,-0.130357143,-0.049642857,0.026785714,0.031190476,0.046428571,0.015595238,-0.044166667,-0.000119048,0.028809524,0.03297619,0.041190476,0.024761905,0.008095238,0.057857143,0.02202381,0.032857143,0.048571429,-0.006190476,0.076666667,0.021904762,0.034404762,0.041190476,0.046428571,-0.025952381,0.059761905,0.0425,0.03702381,0.045,0.043928571,0.040833333,0.083571429,0.081071429,0.028214286,0.03297619,0.053571429,0.04702381,0.196190476,0.116309524,0.044761905,0.045952381,0.043571429,0.026785714,0.186071429,0.046309524,0.048452381,0.037380952,0.025238095,0.053690476,0.126547619,0.085119048,0.047619048,0.042261905,0.030714286,-0.028928571,0.039642857,0.043214286,0.043095238,0.042857143,0.036666667,0.047261905,0.029404762,0.04202381,0.040714286,0.040714286,0.039047619,0.052380952,0.018809524,0.031666667,0.03952381,0.039285714,0.038809524,0.070833333,0.014642857,0.036309524,0.041190476,0.039642857,0.041190476,0.036785714,-0.00202381,0.028928571,0.033214286,0.039642857,0.044761905,0.01452381,0.036309524,0.034642857,0.033928571,0.037261905,0.04797619,0.051904762,0.088214286,0.070595238,0.036428571,0.04297619,0.050714286,0.021547619,0.129404762,0.050714286,0.039880952,0.036428571,0.041428571,0.040714286,0.162261905,0.08547619,0.040595238,0.03702381,0.038333333,0.00797619,0.140119048,0.068452381,0.044404762,0.038571429,0.034047619,-0.032261905,0.1025,0.061428571,up
0.056190476,0.046666667,0.030595238,-0.011071429,0.085,0.022261905,0.04702381,0.0425,0.028809524,0.037380952,0.023571429,0.03297619,0.041666667,0.04297619,0.035714286,0.051309524,0.0175,0.024166667,0.052619048,0.046071429,0.029404762,0.055238095,-0.0125,0.046190476,0.046428571,0.044761905,0.033095238,0.052261905,-0.031309524,-0.001547619,0.049404762,0.0475,0.034285714,0.164404762,-0.098452381,0.039880952,0.048690476,0.037857143,0.040595238,0.132857143,-0.164404762,-0.013214286,0.037738095,0.038333333,0.045595238,0.0925,-0.129880952,0.015952381,0.023809524,0.035595238,0.050238095,0.094166667,-0.094166667,-0.00452381,0.02702381,0.034047619,0.049880952,0.04952381,-0.004404762,-0.012380952,0.026666667,0.032857143,0.052857143,0.04202381,0.062261905,-0.005119048,0.031071429,0.034285714,0.039880952,0.006309524,0.079166667,0.076904762,0.03047619,0.040714286,0.04047619,-0.085714286,0.054285714,0.031785714,0.03202381,0.037738095,0.051666667,0.020357143,0.117738095,0.087738095,0.035952381,0.048214286,0.049166667,0.046785714,0.207261905,0.09047619,0.049047619,0.031428571,0.030714286,0.031428571,0.155714286,0.100238095,0.049642857,0.045595238,0.032857143,-0.008452381,0.085,0.041190476,0.044285714,0.042619048,0.033214286,0.047261905,0.048928571,0.04702381,0.042857143,0.04047619,0.036071429,0.031071429,0.016785714,0.028928571,0.04047619,0.042619048,0.040238095,0.069642857,0.016666667,0.028571429,up
